,id,suite,divisible_minimum,available_sqm,is_for_rent,is_for_sale,rent_price,currency_rent_price,sale_price,currency_sale_price,images_gallery,images_gallery_thumbnail,map_image,description,notes,contacts,date_available,updated,cam,currency_cam,confirmed,all_confirmed,valid,is_favorite,building.id,building.position.lat,building.position.lng,building.building_name,building.full_address,building.industrial_park,building.images_gallery_thumbnail,building.market,building.building_status,building.is_for_rent,building.is_for_sale,building.total_spaces,building.slug,building.confirmed,other_spaces.contact,other_spaces.spaces_list
393,3224,,,13791.5497249605,True,False,4.5208422,USD,,,"['https://solili.s3.amazonaws.com/media/PI-31450_1650324388.jpg', 'https://solili.s3.amazonaws.com/media/PI-31450_1654018214.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31450_thumbnail_1650324388.jpg', 'https://solili.s3.amazonaws.com/media/PI-31450_thumbnail_1650324388.jpg', 'https://solili.s3.amazonaws.com/media/PI-31450_thumbnail_1654018214.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.854219270010528,-100.31934395701632&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.854219270010528,-100.31934395701632&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 4390, 'name': 'Maria Gabriela Bayon Beltran Del Rio ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Stiva', 'phone': '(+52) 81 19 090964', 'confirmed': True, 'directory_url': '/perfil/maria-gabriela-bayon-beltran-del-rio-stiva/'}]",Inmediato,2022-07-19,,,True,True,True,False,31450,25.854219270010528,-100.31934395701632,JA-INV.01,"Carretera Monterrey-Monclova Km 7, El Carmen, Nuevo León",Stiva El Jaral,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31450_thumbnail_1650324388.jpg'],Monterrey,En construcción,True,False,1,ja-inv01-monterrey-mty,True,Maria Gabriela Bayon Beltran Del Rio ,[]
394,3225,,,2460.53710965625,True,False,4.8437595,USD,,,['https://solili.s3.amazonaws.com/media/PI-6383_1650382980.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-6383_thumbnail_1650382980.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=25.78111019,-100.1483937&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.78111019,-100.1483937&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 4390, 'name': 'Maria Gabriela Bayon Beltran Del Rio ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Stiva', 'phone': '(+52) 81 19 090964', 'confirmed': True, 'directory_url': '/perfil/maria-gabriela-bayon-beltran-del-rio-stiva/'}]",Inmediato,2022-07-19,,,True,False,True,False,6383,25.78111019,-100.1483937,AE-INV.R5,"Av. Industria Automotriz , Apodaca, Nuevo León",Stiva Aeropuerto,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-6383_thumbnail_1650382980.jpg'],Monterrey,Existente,True,False,1,osram-1-monterrey-mty,False,Maria Gabriela Bayon Beltran Del Rio ,[]
395,3247,,,1299.99228904738,True,False,4.1979249,USD,,,"['https://solili.s3.amazonaws.com/media/PI-8635_1556908067.jpg', 'https://solili.s3.amazonaws.com/media/PI-8635_1576530979.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-8635_thumbnail_1556908067.jpg', 'https://solili.s3.amazonaws.com/media/PI-8635_thumbnail_1556908067.jpg', 'https://solili.s3.amazonaws.com/media/PI-8635_thumbnail_1576530979.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.791845,-100.17454&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.791845,-100.17454&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1706, 'name': 'Carolina Gonzalez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Grupo Coexsa', 'phone': '(+52) 81 8386 1320', 'confirmed': True, 'directory_url': '/perfil/carolina-gonzalez-grupo-coexsa/'}]",Inmediato,2022-07-18,,,True,True,True,False,8635,25.791845,-100.17454,MCN 02,"Nuevo Leon 100 S/N, Apodaca, Nuevo León",Milenium Center Apodaca,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-8635_thumbnail_1556908067.jpg'],Monterrey,Existente,True,False,1,mcn-02-monterrey-mty,True,Carolina Gonzalez ,[]
396,3248,,,12672.4396617958,True,False,4.5208422,USD,,,['https://solili.s3.amazonaws.com/media/PI-31473_1651099972.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31473_thumbnail_1651099972.jpg', 'https://solili.s3.amazonaws.com/media/PI-31473_thumbnail_1651099972.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.776298849894836,-100.13097105613632&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.776298849894836,-100.13097105613632&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1706, 'name': 'Carolina Gonzalez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Grupo Coexsa', 'phone': '(+52) 81 8386 1320', 'confirmed': True, 'directory_url': '/perfil/carolina-gonzalez-grupo-coexsa/'}]",Inmediato,2022-07-18,,,True,True,True,False,31473,25.77629884989484,-100.13097105613632,MAN10,"Milenium S/N, Apodaca, Nuevo León",Milenium Park Apodaca,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31473_thumbnail_1651099972.jpg'],Monterrey,En construcción,True,False,1,man10-monterrey-mty,True,Carolina Gonzalez ,[]
397,3254,,,4199.9607949156,True,False,5.2743159,USD,,,"['https://solili.s3.amazonaws.com/media/PI-30186_1652116795.jpg', 'https://solili.s3.amazonaws.com/media/PI-30186_1652116973.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-30186_thumbnail_1652116795.jpg', 'https://solili.s3.amazonaws.com/media/PI-30186_thumbnail_1652116795.jpg', 'https://solili.s3.amazonaws.com/media/PI-30186_thumbnail_1652116973.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.69804876568202,-100.48775994762914&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.69804876568202,-100.48775994762914&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 12505, 'name': 'José Raúl Villareal', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Robertson Industries', 'phone': '(+52) 81 2568 6891', 'confirmed': False, 'directory_url': '/perfil/jose-raul-villareal-robertson-industries/'}]",Inmediato,2022-07-19,,,True,False,True,False,30186,25.69804876568202,-100.48775994762914,Fase 1,"Av. de las Torres 1533, Santa Catarina, Nuevo León",La Puerta 4,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-30186_thumbnail_1652116795.jpg'],Monterrey,En construcción,True,False,1,nave-1-monterrey-mty,True,José Raúl Villareal,[]
398,3255,,,9799.97045683214,True,False,5.2743159,USD,,,['https://solili.s3.amazonaws.com/media/PI-31477_1652117188.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31477_thumbnail_1652117188.jpg', 'https://solili.s3.amazonaws.com/media/PI-31477_thumbnail_1652117188.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.69907504443633,-100.4875721929981&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.69907504443633,-100.4875721929981&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 12505, 'name': 'José Raúl Villareal', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Robertson Industries', 'phone': '(+52) 81 2568 6891', 'confirmed': False, 'directory_url': '/perfil/jose-raul-villareal-robertson-industries/'}]",Inmediato,2022-07-19,,,True,False,True,False,31477,25.69907504443633,-100.4875721929981,Fase 2,"Av. de las Torres 1533, Santa Catarina, Nuevo León",La Puerta 4,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31477_thumbnail_1652117188.jpg'],Monterrey,En construcción,True,False,1,fase-2-monterrey-mty,True,José Raúl Villareal,[]
399,3256,,,9999.24748534687,True,False,5.5972332,USD,,,"['https://solili.s3.amazonaws.com/media/PI-13767_1651685756.jpg', 'https://solili.s3.amazonaws.com/media/PI-13767_1550354457.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-13767_thumbnail_1651685756.jpg', 'https://solili.s3.amazonaws.com/media/PI-13767_thumbnail_1550354457.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.764123,-99.992994&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.764123,-99.992994&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 12505, 'name': 'José Raúl Villareal', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Robertson Industries', 'phone': '(+52) 81 2568 6891', 'confirmed': False, 'directory_url': '/perfil/jose-raul-villareal-robertson-industries/'}]",Inmediato,2022-07-19,,,True,False,True,False,13767,25.764123,-99.992994,Nave 2,"Carretera Pesqueria S/N, Pesquería, Nuevo León",Cardinal Business Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-13767_thumbnail_1651685756.jpg'],Monterrey,Existente,True,False,1,nave-2-monterrey-mty,True,José Raúl Villareal,[]
400,3269,,,6695.70815809497,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-31490_1652392156.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31490_thumbnail_1652392156.jpg', 'https://solili.s3.amazonaws.com/media/PI-31490_thumbnail_1652392156.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.75113713744863,-100.12194580052702&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.75113713744863,-100.12194580052702&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2432, 'name': 'Aaron Gonzalez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vynmsa', 'phone': '(+52) 81 8356 7978', 'confirmed': True, 'directory_url': '/perfil/aaron-gonzalez-vynmsa/'}]",Inmediato,2022-07-18,,,True,True,True,False,31490,25.75113713744863,-100.12194580052702,Spec III,"Carretera a Dulces Nombres 181, Pesquería, Nuevo Leon",Vynmsa Apodaca,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31490_thumbnail_1652392156.jpg'],Monterrey,Planeado,True,False,1,spec-iii-monterrey-mty,True,Aaron Gonzalez ,[]
401,3270,,,4273.07549022614,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-31491_1652394170.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31491_thumbnail_1652394170.jpg', 'https://solili.s3.amazonaws.com/media/PI-31491_thumbnail_1652394170.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.724710829421056,-100.51572199299858&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.724710829421056,-100.51572199299858&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2432, 'name': 'Aaron Gonzalez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vynmsa', 'phone': '(+52) 81 8356 7978', 'confirmed': True, 'directory_url': '/perfil/aaron-gonzalez-vynmsa/'}]",Inmediato,2022-07-18,,,True,True,True,False,31491,25.724710829421056,-100.51572199299858,Spec VIII,"Heberto Castillo Martinez , Santa Catarina, Nuevo León",VYNMSA Santa Catarina,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31491_thumbnail_1652394170.jpg'],Monterrey,Planeado,True,False,1,spec-viii-monterrey-mty,True,Aaron Gonzalez ,[]
402,3271,,,9858.5922773416,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-31492_1652394516.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31492_thumbnail_1652394516.jpg', 'https://solili.s3.amazonaws.com/media/PI-31492_thumbnail_1652394516.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.72604946609739,-100.51447177126171&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.72604946609739,-100.51447177126171&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2432, 'name': 'Aaron Gonzalez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vynmsa', 'phone': '(+52) 81 8356 7978', 'confirmed': True, 'directory_url': '/perfil/aaron-gonzalez-vynmsa/'}]",Inmediato,2022-07-18,,,True,True,True,False,31492,25.72604946609739,-100.51447177126173,Spec IX,"Heberto Castillo Martinez , Santa Catarina, Nuevo León",VYNMSA Santa Catarina,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31492_thumbnail_1652394516.jpg'],Monterrey,Planeado,True,False,1,spec-ix-monterrey-mty,True,Aaron Gonzalez ,[]
403,3272,,,4888.00073579211,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-31493_1652396474.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31493_thumbnail_1652396474.jpg', 'https://solili.s3.amazonaws.com/media/PI-31493_thumbnail_1652396474.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.643565050741255,-100.18080595015593&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.643565050741255,-100.18080595015593&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 2432, 'name': 'Aaron Gonzalez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vynmsa', 'phone': '(+52) 81 8356 7978', 'confirmed': True, 'directory_url': '/perfil/aaron-gonzalez-vynmsa/'}]",Inmediato,2022-07-18,,,True,True,True,False,31493,25.643565050741252,-100.18080595015591,Spec VII,"Las Norias , Guadalupe, Nuevo León",Acueducto,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31493_thumbnail_1652396474.jpg'],Monterrey,Planeado,True,False,1,spec-vii-monterrey-mty,True,Aaron Gonzalez ,[]
404,3273,,,24828.5242072816,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-31496_1652804845.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31496_thumbnail_1652804845.jpg', 'https://solili.s3.amazonaws.com/media/PI-31496_thumbnail_1652804845.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.775207873793537,-100.14238525752491&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.775207873793537,-100.14238525752491&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 4390, 'name': 'Maria Gabriela Bayon Beltran Del Rio ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Stiva', 'phone': '(+52) 81 19 090964', 'confirmed': True, 'directory_url': '/perfil/maria-gabriela-bayon-beltran-del-rio-stiva/'}]",Inmediato,2022-07-19,,,True,True,True,False,31496,25.775207873793537,-100.14238525752492,AE-INV.06,"Nafta 701, Apodaca, Nuevo León",Stiva Aeropuerto,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31496_thumbnail_1652804845.jpg'],Monterrey,Planeado,True,False,1,ae-inv06-monterrey-mty,True,Maria Gabriela Bayon Beltran Del Rio ,[]
405,3274,,,11148.3652315934,True,False,5.2743159,USD,,,['https://solili.s3.amazonaws.com/media/PI-31500_1652829899.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31500_thumbnail_1652829899.jpg', 'https://solili.s3.amazonaws.com/media/PI-31500_thumbnail_1652829899.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.71265557091986,-100.11776504105457&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.71265557091986,-100.11776504105457&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1401, 'name': 'Andres Alvarez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'American Industries', 'phone': '(+52) 614 4393 602', 'confirmed': False, 'directory_url': '/perfil/andres-alvarez-american-industries/'}]",Inmediato,2022-06-15,,,True,False,True,False,31500,25.71265557091986,-100.11776504105455,Inventory Building II,"Camino a Dulces Nombres , Apodaca, Nuevo León",American Industries Apodaca II,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31500_thumbnail_1652829899.jpg'],Monterrey,En construcción,True,False,1,inventory-building-ii-monterrey-mty,True,Andres Alvarez ,[]
406,3309,,,13622.9307008327,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-31498_1655226461.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31498_thumbnail_1655226461.jpg', 'https://solili.s3.amazonaws.com/media/PI-31498_thumbnail_1655226461.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=25.77432039467753,-100.16094216603224&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.77432039467753,-100.16094216603224&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1848, 'name': 'Alicia Plancarte Rodriguez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Kronos Industrial Park', 'phone': '(+52) 81 1584 3179', 'confirmed': True, 'directory_url': '/perfil/alicia-plancarte-rodriguez-kronos-industrial-park/'}]",Inmediato,2022-07-20,,,True,True,True,False,31498,25.77432039467753,-100.16094216603224,Kronos 5,"Av. Industrias , Apodaca, Nuevo León",Kronos Industrial Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31498_thumbnail_1655226461.jpg'],Monterrey,En construcción,True,False,1,spec-kronos-monterrey-mty,True,Alicia Plancarte Rodriguez ,[]
407,3310,,,4563.95491972713,True,False,84.9272499,MXN,,,['https://solili.s3.amazonaws.com/media/PI-31537_1655306182.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31537_thumbnail_1655306182.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=25.71410738655246,-100.50089575239485&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|25.71410738655246,-100.50089575239485&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1957, 'name': 'Magdalena Cortez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Prodensa Select', 'phone': '(+52) 81 83 63 28 28', 'confirmed': True, 'directory_url': '/perfil/magdalena-cortez-prodensa-select/'}]",Inmediato,2022-07-19,,,True,True,True,False,31537,25.71410738655246,-100.50089575239484,Bodega Lote 28,"Antiguo Camino a Villa de García , Santa Catarina, Nuevo León",Parque Industrial Martel III,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31537_thumbnail_1655306182.jpg'],Monterrey,Existente,True,False,1,bodega-lote-28-monterrey-mty,True,Magdalena Cortez ,[]
